country;state;municipality;municipality - state;geocode;feature_id;class;class_level_0;class_level_1;class_level_2;class_level_3;class_level_4;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;3895,494478;4453,062006;4785,574119;4964,458832;4848,283894;4851,434831;4488,223549;4961,178839;5417,768229;5292,409725;5163,059856;5747,670348;5664,680527;6009,562767;6131,237521;5786,113432;5626,047097;5730,637204;5690,070432;6218,750229;6726,001292;7303,641512;8089,873689;8158,939282;8422,889049;9260,787296;9686,848575;9838,164052;10159,84866;10948,66433;12069,50636;13338,09613;13761,38546;14038,38888;15263,8876;17796,20143;22324,41586;25201,35684;26883,26881
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;210,3614108;217,0072168;221,5263844;225,6911259;230,0330822;241,4639192;243,2361877;246,4261381;246,3375398;247,2236295;246,9577995;249,8818981;248,9072107;248,5527753;247,0464124;248,729984;250,5021853;250,4135847;250,5022014;252,2743937;252,983269;253,2491008;253,3377094;253,7807654;253,6035508;254,7554851;254,5782669;254,8440956;255,0213133;255,4644024;256,7049293;257,0593769;257,2365977;257,9454812;258,1227141;258,2999326;258,9202135;258,8316041;262,9962708
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0,708887445;0,620276508;0;0,442744507;9,919287231;17,36491383;24,62935956;33,3904042;35,60020573;37,46000645;39,7508847;24,97011417;6,555396234;2,303282092;8,591364764;7,000712262;19,93386133;23,12390187;11,33969259;35,70136844;22,04746503;13,27519456;16,64134519;9,737277356;4,072402936;21,05918582;7,079005487;9,828668823;8,854253424;7,084461023;8,150295825;14,79649724;5,137426215;16,29693254;99,02989539
Brasil;Amazonas;Pauini;Pauini - AM;1303502;121;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;25449,43082;26018,37606;25999,6335;26662,38715;26075,28275;25806,288;26698,51144;26705,12004;26880,82932;26889,89634;27531,1096;26601,12092;26407,56801;26115,99907;26924,44037;25156,25418;24738,16649;24625,38369;24541,59904;24684,79724;24128,81243;22640,88429;22296,16377;22784,09656;23263,34755;22161,41993;22712,69792;23061,62868;23903,85622;24274,13357;23813,0081;23035,438;24201,34867;23859,84186;23810,76918;23529,74764;24572,87767;25810,22346;25427,06506
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0;0;0;0;0;0,089359583;0,089359583;0;0;0;0;0,089359583;0,089342529;0;0;0,178702094;0,268078784;0,268078784;0,268078784;0,268078784;0,268078784;0,268078784;0,178719177;0,268078784;0,268078784;0,089359583;0,089359583;0,089359583;0,089359583;0,089359583;0,089359583;0,357429987;0,357421136;0,357421136;0,357405646;0,536106219;0,268078784;0;0
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;2163142,597;2162898,391;2162641,957;2158902,86;2149241,511;2146088,905;2143359,534;2142962,296;2143450,75;2142710,817;2141103,906;2140020,421;2141440,593;2139131,673;2133334,59;2136731,996;2136211,694;2134770,787;2134120,588;2133650,393;2132277,3;2130961,211;2129644,244;2128963,023;2127582,756;2127166,653;2128839,441;2130430,313;2130808,373;2130523,926;2129515,465;2128437,539;2128441,286;2127972,961;2126953,897;2126374,88;2124302,513;2120862,847;2116068,668
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;126,1616736;125,8043032;107,1303789;48,60668483;33,68586907;20,55246726;20,37396252;17,78282556;17,33564272;44,22848199;69,95986674;72,55099634;78,00287838;63,61925866;57,27584661;70,32090005;70,9467923;21,35874297;21,2692889;14,92393057;13,58336198;11,17044845;9,204492236;9,293876044;8,757519421;7,059536725;5,629646301;5,719129224;9,56201532;16,80106121;18,5884541;18,40977242;17,42668541;15,46050734;16,80099315;18,49900012;18,14163706;11,70723538;2,502280646
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;334612,6194;328823,6207;330668,1997;248710,9771;115877,9828;103126,8093;98138,82248;97759,61998;97951,64656;97175,35547;95090,49273;94628,10523;97966,45834;97155,30184;92129,25619;98048,46634;99588,44658;99594,25767;99141,00516;99052,3308;98877,76412;99240,60306;98647,02687;98087,68282;97760,95841;97576,8592;99618,64192;101089,1773;102153,6852;101776,5542;103524,2947;103739,2127;103115,3631;103353,259;102883,4324;103494,1013;102973,6061;98854,31836;90975,74528
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;21622,08916;22197,67957;21981,74365;43124,88448;27778,9598;21802,38269;14291,49476;15023,13215;13483,1902;9437,143383;11733,27089;7667,828841;38318,39065;92760,24891;7503,726026;14655,22768;15918,91432;16315,12629;15066,63858;24307,48678;11237,24172;12900,95661;13750,08014;10098,00907;10120,59443;10816,45052;11881,87981;13865,95387;17153,57744;16320,66593;25423,31337;67896,8881;20744,53919;27786,31952;20472,08729;25384,50575;21084,98749;10295,37361;10729,76163
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;8681,367349;8440,050152;8323,509149;7994,422174;7402,632679;5731,588131;3298,740757;5086,296671;5187,72309;4673,721487;5028,232311;4630,851984;7451,257102;7528,138856;5218,319327;3435,986333;5305,715368;4736,062397;5053,965144;5343,084424;4784,508675;4188,409579;4163,12095;3832,180103;3288,180583;4143,810508;4396,64414;4204,753067;4052,897178;4597,790895;6361,364836;6370,84018;6064,66712;5881,372336;5802,537114;6276,726715;6321,483346;4671,546611;5762,206145
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;8331,643271;7547,036039;7944,436559;9262,308183;10599,84785;10468,11638;10254,04073;10621,68348;10077,0365;10047,07423;10432,84561;11821,44543;12963,49931;15570,42236;18652,95413;19351,0951;20634,96132;18809,38714;18778,30639;18900,59082;19855,98301;21336,69344;22136,96208;22510,12426;24028,00168;24387,63526;23924,69413;22623,0977;22419,13065;22704,57332;24791,08125;25851,74992;25275,59797;25785,48105;26510,36631;27303,96999;28842,48969;29583,5506;31176,05672
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;20;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.2. Sugar cane;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4014,974361;4107,269667;4169,634066;4222,260073;4245,847757;4244,596886;4247,366567;4232,087886;4182,142599;4164,809275;4148,01216;4178,211762;4171,510776;4176,246276;4174,638183;4176,514635;4112,899201;4107,806401;4108,789208;4109,593325;4110,486771;4109,235928
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;441,0978811;530,990656;551,0106104;571,7386584;550,9999175;551,7996737;561,7171784;560,7346759;546,0752676;543,840496;551,525693;554,3864194;548,7532688;555,9922174;557,5991238;559,0271804;561,5287324;568,5881397;576,7193583;576,0937579;579,8470661;579,5778715;582,2581888;586,9940471;592,622801;597,8049537;598,2511838;604,9524526;614,9587963;644,0840051;674,0140921;691,4370893;702,4262266;722,4382549;726,011958;729,1385587;733,1596745;736,6450438;746,0260697
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0,089347766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,536070978;1,340177423;0,089341809;0;0;0,536050824;0;0;1,161755499;1,608536316;2,144712793;3,932049988;8,222156409;4,735631012;19,47839304
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;30;Antropic;4. Non vegetated area;4.3. Mining;4.3. Mining;4.3. Mining;1646,274883;1762,033388;1863,846836;2154,004806;2582,807949;2897,102649;2872,784669;2991,315732;3052,547363;3213,627888;3296,491774;3314,455926;3558,757349;3687,920367;3582,617923;4383,636335;4664,588662;4652,608092;4716,073851;4841,218364;4657,161903;4721,880126;4705,700327;4799,731166;4823,953467;4643,114719;4712,56833;4861,666509;5030,251274;4998,424794;5291,436361;5373,053057;5310,922581;5389,045216;5270,335474;5328,794775;5353,644333;5336,749989;5341,666415
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;7301,12733;13579,37211;11823,14356;75135,17611;231836,5496;255217,6325;273107,3801;270882,1166;272138,5837;278059,1695;278598,2525;283194,8423;243579,1768;189451,6613;284868,639;268668,8646;262947,7356;262421,56;264316,2616;255021,696;269398,0773;267707,2804;268003,557;272756,0088;273459,7385;272377,9079;267755,628;264032,2837;259410,5985;260118,2052;245393,2207;202892,2139;251934,6085;244781,0947;253117,5546;246813,8156;251962,2288;271195,6517;280911,7006
Brasil;Amazonas;Presidente Figueiredo;Presidente Figueiredo - AM;1303536;122;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,178692065;0,178692065;0;6,612890979;27,25736884;0,982849097;11,07902036;18,04825285;14,29566678;6,522448059;4,110091962;6,61178811;38,95990916;73,64245254;31,81619153;735,8636738;458,6381516;120,1069812;102,6808135;41,64581246;67,28881277;194,6401139;241,3654016;61,93016934
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08929953;0;0,089299371;0,267898096;0;0;0;0;0;0,089299371;0,178598743;0;0;0
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;545736,5938;545009,9745;544276,8388;544700,2942;546066,9889;547460,9796;548982,2285;548323,2959;548427,3829;551374,2627;553530,3858;552710,9554;551770,7698;549616,2132;548669,7769;550203,8721;550192,6334;549788,8251;549698,1636;549538,7214;549187,6396;548870,0477;548982,845;549561,9081;548934,3761;548500,7104;548812,0334;549076,9855;549230,6175;548939,1476;547646,6953;546008,5112;545776,7223;545587,3662;545502,1083;545021,4975;544729,3867;544289,2096;543308,0143
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;15095,19949;15157,89701;15132,79531;14971,41417;14991,60728;14941,06112;14840,49635;14814,40958;14813,87755;14895,49716;14882,4579;14808,33861;14886,93509;14748,78377;14596,2552;14882,94795;15147,20614;15181,32099;15140,94759;15171,21922;15195,68339;15211,76424;15216,58108;15183,62465;15166,39453;15205,95557;15283,82851;15294,5457;15399,39402;15285,45214;15190,79095;15241,25041;15300,81941;15349,57529;15386,99213;15404,49234;15450,3022;15286,41344;15190,34067
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;538,9703598;529,7687757;542,8038435;517,9807649;499,0522002;488,1588619;477,6253534;528,5242905;473,2530552;449,9448347;528,3524075;453,4280599;456,9099416;487,802248;431,1038075;551,11974;555,9285219;544,1429035;514,8529486;507,4448934;524,5852772;572,981804;523,1565681;535,4811788;548,7843185;575,4800039;571,0206368;595,3989706;629,3340907;809,3582307;807,9280839;823,4656415;695,2293014;685,6738408;714,8727002;752,9174375;783,4576804;646,4660998;647,1629743
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;1026,952204;936,4881702;847,0966929;730,1115843;697,4263926;778,789174;854,9758172;838,0090907;772,6427172;769,2508737;723,7975276;658,3482925;578,7904242;543,6949033;487,6163039;462,1626524;458,1394256;420,3531066;394,0924847;363,1017699;329,700819;268,9761331;224,4166662;238,5275491;275,7657661;277,5515213;268,4429229;290,9535869;328,5558764;324,9792371;301,939928;295,6003444;296,8486141;301,4036013;383,9230196;413,7489424;1123,85551;904,3519824;593,8579928
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;17493,26523;18251,41122;19065,80931;18758,89246;17422,64914;15906,03954;14261,00491;14953,06106;14922,55798;11984,96255;9850,973615;10784,08156;11813,73806;14197,79284;15237,45655;13770,88229;13759,26626;14165,58804;14189,19714;14318,55016;14643,2004;14992,76448;14823,6185;14155,07616;14773,32195;15195,46554;14863,87046;14557,47253;14312,74731;14604,03831;15938,01272;17656,82895;17895,85162;18038,23571;17982,66377;18420,32229;17899,54752;18571,46413;19827,16066
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;136,1844246;163,5117902;166,815982;175,47829;179,1396677;190,9275294;197,4465248;197,4465206;196,8214086;196,9999946;197,2678999;196,9107074;202,5366893;202,0901854;222,9866436;222,8080409;227,7196205;227,8089187;231,9167588;231,916759;245,6691312;252,5453105;274,1561714;286,7476506;291,4806177;299,1605706;302,2860839;314,073798;321,3964639;326,2187174;327,4689684;330,0590678;332,5595338;336,3104375;339,6148369;343,3655149;343,0083105;344,8836301;354,1712051
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,321783313;0,178599963;0;0;0;0,535840283;0,089301251;3,661181201;5,000718414;2,678986243;3,214773608;2,857585974;2,589692932;3,482738892;7,322517615;53,93775445
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;30;Antropic;4. Non vegetated area;4.3. Mining;4.3. Mining;4.3. Mining;5,358934528;5,448250348;5,358934528;5,716196985;11,87897113;11,96828691;11,96828691;12,1469188;11,78965554;11,96828719;11,87897134;17,59516469;17,95242794;17,95242762;18,13105862;18,22037407;18,39900502;18,39900502;18,48832066;18,48832066;18,39900502;18,39900502;19,02421274;19,11352809;19,20284338;22,23957431;26,43740704;29,29550769;30,27797831;40,19202371;47,96248731;48,94495905;50,19537498;51,89236761;52,07099895;51,98168315;51,80305194;51,80305194;51,9816834
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;1529,500056;1507,524811;1524,505593;1702,136857;1693,28197;1784,100351;1936,278697;1895,131185;1943,69927;1879,138073;1836,910374;1932,366732;1834,392096;1747,694881;1898,698046;1450,011351;1202,732156;1215,586429;1374,365639;1412,582007;1417,146828;1374,545842;1498,226289;1579,223893;1552,519779;1485,372028;1434,10507;1403,209575;1308,897489;1230,762335;1295,778261;1150,219241;1203,883378;1200,580307;1191,293273;1145,391876;1167,979663;1450,283592;1513,958574
Brasil;Amazonas;Rio Preto da Eva;Rio Preto da Eva - AM;1303569;123;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,786656207;1,786656207;2,143987543;7,235959204;7,771951294;5,538630042;5,538630042;9,20114765;9,826478284;21,43864484
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;54,97446608;54,88508713;41,29793178;35,84521237;25,29728416;19,75515593;54,70631541;53,18669334;53,0079024;54,70632073;54,61692178;54,34876015;23,24135009;42,01306478;55,24265018;45,85682106;54,6169662;40,49347822;40,13591718;18,05678647;36,64969512;22,25808079;27,17448184;37,18606212;21,90050378;46,03554349;25,47606309;43,2645212;44,24782204;49,78994258;43,97965174;45,76743544;52,5609936;47,64459252;51,93527198;48,00211161;1,16204762;2,055891205;0,983271375
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;4865473,14;4865713,193;4864243,618;4862839,046;4862136,258;4864697,036;4865319,9;4865791,24;4865735,012;4865147,707;4864966,688;4864958,308;4865993,9;4866738,962;4866885,473;4867129,871;4867082,135;4866365,649;4866246,667;4865328,171;4865142,236;4865327,895;4865708,513;4866313,352;4866359,333;4866382,481;4866698,743;4866305,16;4866774,719;4867148,278;4866942,052;4866548,912;4866552,224;4865421,354;4866409,65;4865628,005;4864523,122;4865156,45;4866756,372
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;10,28034138;10,10155059;8,760623364;10,19068173;10,45883347;8,849844208;11,26306646;11,53120241;13,1402018;13,14020151;13,14021694;13,05080096;12,4251247;9,207521881;9,207555896;11,5313636;11,26317802;11,97822726;12,33585081;11,71021897;11,17387994;11,62073587;9,922575269;9,47573327;9,296995105;9,028807935;10,19063997;10,81626445;12,69312071;14,83820903;14,92759051;14,57005988;13,05062308;13,58699045;15,82152962;17,96652288;17,25136706;10,72675918;7,598486646
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;1275023,931;1276729,711;1275582,469;1273800,881;1274921,037;1275367,189;1274006,027;1274131,243;1274402,865;1274781,064;1274177,338;1273575,365;1274574,653;1274356,313;1274674,759;1281814,697;1282729,9;1281986,696;1281644,711;1281955,989;1281585,996;1281283,051;1280985,109;1281437,069;1281976,092;1281893,301;1282750,946;1282749,056;1283489,776;1283684,727;1283606,776;1283661,296;1283699,652;1283851,973;1283462,953;1283488,333;1282862,524;1278910,45;1280333,397
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;43620,69017;41078,64951;41339,44834;40857,43863;42324,27016;41007,04518;40949,92159;42636,98827;38356,06778;38982,61746;39218,88608;37110,99577;41572,29823;38603,29906;34972,5466;41193,74343;42600,89337;41934,11428;42277,26111;43024,81115;42819,8596;42112,58538;42557,50213;41686,15623;43120,93715;43565,96656;43539,89058;43924,61589;43476,13778;43625,25351;44042,71193;44436,20147;43126,80628;44938,92655;44136,01425;44103,6508;43548,53828;39429,78653;38747,83378
Brasil;Amazonas;Santa Isabel do Rio Negro;Santa Isabel do Rio Negro - AM;1303601;124;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;9416,443915;9432,713692;9281,560929;8878,945443;8938,470764;8894,930584;8716,594572;9815,12493;9927,227016;10309,56567;10215,88532;9924,815515;9002,468894;9145,760489;9047,784722;8709,52612;8751,539637;9087,751468;9187,421248;9319,55621;9490,206108;9414,493244;9563,59542;9223,811263;8425,350857;8494,714249;8455,291153;8357,407527;8582,224669;8632,192047;8625,043535;8659,727491;8813,92414;8941,038298;9166,749101;9713,912259;10105,99144;8982,689953;7089,36937
